,graph_E-q_2,type_E-q_2,E-q_2,correct_E-q_2,trueAnswer_E-q_2,editDist_E-q_2,time_E-q_2,hoverCount_E-q_2,panCount_E-q_2,zoomCount_E-q_2,dblclickCount_E-q_2,resetCount_E-q_2,graph_E-q_4,type_E-q_4,E-q_4,correct_E-q_4,trueAnswer_E-q_4,editDist_E-q_4,time_E-q_4,hoverCount_E-q_4,panCount_E-q_4,zoomCount_E-q_4,dblclickCount_E-q_4,resetCount_E-q_4,graph_E-q_6,type_E-q_6,E-q_6,correct_E-q_6,trueAnswer_E-q_6,editDist_E-q_6,time_E-q_6,hoverCount_E-q_6,panCount_E-q_6,zoomCount_E-q_6,dblclickCount_E-q_6,resetCount_E-q_6,graph_E-q_7,type_E-q_7,E-q_7,correct_E-q_7,trueAnswer_E-q_7,editDist_E-q_7,time_E-q_7,hoverCount_E-q_7,panCount_E-q_7,zoomCount_E-q_7,dblclickCount_E-q_7,resetCount_E-q_7,graph_E-q_9,type_E-q_9,E-q_9,correct_E-q_9,trueAnswer_E-q_9,editDist_E-q_9,time_E-q_9,hoverCount_E-q_9,panCount_E-q_9,zoomCount_E-q_9,dblclickCount_E-q_9,resetCount_E-q_9,graph_E-q_11,type_E-q_11,E-q_11,correct_E-q_11,trueAnswer_E-q_11,editDist_E-q_11,time_E-q_11,hoverCount_E-q_11,panCount_E-q_11,zoomCount_E-q_11,dblclickCount_E-q_11,resetCount_E-q_11,graph_H-q_11,type_H-q_11,H-q_11,correct_H-q_11,trueAnswer_H-q_11,editDist_H-q_11,time_H-q_11,hoverCount_H-q_11,panCount_H-q_11,zoomCount_H-q_11,dblclickCount_H-q_11,resetCount_H-q_11,graph_S-q_11,type_S-q_11,S-q_11,correct_S-q_11,trueAnswer_S-q_11,editDist_S-q_11,time_S-q_11,hoverCount_S-q_11,panCount_S-q_11,zoomCount_S-q_11,dblclickCount_S-q_11,resetCount_S-q_11,graph_E-q_13,type_E-q_13,E-q_13,correct_E-q_13,trueAnswer_E-q_13,editDist_E-q_13,time_E-q_13,hoverCount_E-q_13,panCount_E-q_13,zoomCount_E-q_13,dblclickCount_E-q_13,resetCount_E-q_13,graph_H-q_13,type_H-q_13,H-q_13,correct_H-q_13,trueAnswer_H-q_13,editDist_H-q_13,time_H-q_13,hoverCount_H-q_13,panCount_H-q_13,zoomCount_H-q_13,dblclickCount_H-q_13,resetCount_H-q_13,graph_S-q_13,type_S-q_13,S-q_13,correct_S-q_13,trueAnswer_S-q_13,editDist_S-q_13,time_S-q_13,hoverCount_S-q_13,panCount_S-q_13,zoomCount_S-q_13,dblclickCount_S-q_13,resetCount_S-q_13,graph_E-q_15,type_E-q_15,E-q_15,correct_E-q_15,trueAnswer_E-q_15,editDist_E-q_15,time_E-q_15,hoverCount_E-q_15,panCount_E-q_15,zoomCount_E-q_15,dblclickCount_E-q_15,resetCount_E-q_15,graph_H-q_15,type_H-q_15,H-q_15,correct_H-q_15,trueAnswer_H-q_15,editDist_H-q_15,time_H-q_15,hoverCount_H-q_15,panCount_H-q_15,zoomCount_H-q_15,dblclickCount_H-q_15,resetCount_H-q_15,graph_S-q_15,type_S-q_15,S-q_15,correct_S-q_15,trueAnswer_S-q_15,editDist_S-q_15,time_S-q_15,hoverCount_S-q_15,panCount_S-q_15,zoomCount_S-q_15,dblclickCount_S-q_15,resetCount_S-q_15,graph_E-q_17,type_E-q_17,E-q_17,correct_E-q_17,trueAnswer_E-q_17,editDist_E-q_17,time_E-q_17,hoverCount_E-q_17,panCount_E-q_17,zoomCount_E-q_17,dblclickCount_E-q_17,resetCount_E-q_17,graph_H-q_17,type_H-q_17,H-q_17,correct_H-q_17,trueAnswer_H-q_17,editDist_H-q_17,time_H-q_17,hoverCount_H-q_17,panCount_H-q_17,zoomCount_H-q_17,dblclickCount_H-q_17,resetCount_H-q_17,graph_S-q_17,type_S-q_17,S-q_17,correct_S-q_17,trueAnswer_S-q_17,editDist_S-q_17,time_S-q_17,hoverCount_S-q_17,panCount_S-q_17,zoomCount_S-q_17,dblclickCount_S-q_17,resetCount_S-q_17,graph_H-q_2,type_H-q_2,H-q_2,correct_H-q_2,trueAnswer_H-q_2,editDist_H-q_2,time_H-q_2,hoverCount_H-q_2,panCount_H-q_2,zoomCount_H-q_2,dblclickCount_H-q_2,resetCount_H-q_2,graph_H-q_4,type_H-q_4,H-q_4,correct_H-q_4,trueAnswer_H-q_4,editDist_H-q_4,time_H-q_4,hoverCount_H-q_4,panCount_H-q_4,zoomCount_H-q_4,dblclickCount_H-q_4,resetCount_H-q_4,graph_H-q_6,type_H-q_6,H-q_6,correct_H-q_6,trueAnswer_H-q_6,editDist_H-q_6,time_H-q_6,hoverCount_H-q_6,panCount_H-q_6,zoomCount_H-q_6,dblclickCount_H-q_6,resetCount_H-q_6,graph_H-q_7,type_H-q_7,H-q_7,correct_H-q_7,trueAnswer_H-q_7,editDist_H-q_7,time_H-q_7,hoverCount_H-q_7,panCount_H-q_7,zoomCount_H-q_7,dblclickCount_H-q_7,resetCount_H-q_7,graph_H-q_9,type_H-q_9,H-q_9,correct_H-q_9,trueAnswer_H-q_9,editDist_H-q_9,time_H-q_9,hoverCount_H-q_9,panCount_H-q_9,zoomCount_H-q_9,dblclickCount_H-q_9,resetCount_H-q_9,graph_E-q_11,type_E-q_11,E-q_11,correct_E-q_11,trueAnswer_E-q_11,editDist_E-q_11,time_E-q_11,hoverCount_E-q_11,panCount_E-q_11,zoomCount_E-q_11,dblclickCount_E-q_11,resetCount_E-q_11,graph_H-q_11,type_H-q_11,H-q_11,correct_H-q_11,trueAnswer_H-q_11,editDist_H-q_11,time_H-q_11,hoverCount_H-q_11,panCount_H-q_11,zoomCount_H-q_11,dblclickCount_H-q_11,resetCount_H-q_11,graph_S-q_11,type_S-q_11,S-q_11,correct_S-q_11,trueAnswer_S-q_11,editDist_S-q_11,time_S-q_11,hoverCount_S-q_11,panCount_S-q_11,zoomCount_S-q_11,dblclickCount_S-q_11,resetCount_S-q_11,graph_E-q_13,type_E-q_13,E-q_13,correct_E-q_13,trueAnswer_E-q_13,editDist_E-q_13,time_E-q_13,hoverCount_E-q_13,panCount_E-q_13,zoomCount_E-q_13,dblclickCount_E-q_13,resetCount_E-q_13,graph_H-q_13,type_H-q_13,H-q_13,correct_H-q_13,trueAnswer_H-q_13,editDist_H-q_13,time_H-q_13,hoverCount_H-q_13,panCount_H-q_13,zoomCount_H-q_13,dblclickCount_H-q_13,resetCount_H-q_13,graph_S-q_13,type_S-q_13,S-q_13,correct_S-q_13,trueAnswer_S-q_13,editDist_S-q_13,time_S-q_13,hoverCount_S-q_13,panCount_S-q_13,zoomCount_S-q_13,dblclickCount_S-q_13,resetCount_S-q_13,graph_E-q_15,type_E-q_15,E-q_15,correct_E-q_15,trueAnswer_E-q_15,editDist_E-q_15,time_E-q_15,hoverCount_E-q_15,panCount_E-q_15,zoomCount_E-q_15,dblclickCount_E-q_15,resetCount_E-q_15,graph_H-q_15,type_H-q_15,H-q_15,correct_H-q_15,trueAnswer_H-q_15,editDist_H-q_15,time_H-q_15,hoverCount_H-q_15,panCount_H-q_15,zoomCount_H-q_15,dblclickCount_H-q_15,resetCount_H-q_15,graph_S-q_15,type_S-q_15,S-q_15,correct_S-q_15,trueAnswer_S-q_15,editDist_S-q_15,time_S-q_15,hoverCount_S-q_15,panCount_S-q_15,zoomCount_S-q_15,dblclickCount_S-q_15,resetCount_S-q_15,graph_E-q_17,type_E-q_17,E-q_17,correct_E-q_17,trueAnswer_E-q_17,editDist_E-q_17,time_E-q_17,hoverCount_E-q_17,panCount_E-q_17,zoomCount_E-q_17,dblclickCount_E-q_17,resetCount_E-q_17,graph_H-q_17,type_H-q_17,H-q_17,correct_H-q_17,trueAnswer_H-q_17,editDist_H-q_17,time_H-q_17,hoverCount_H-q_17,panCount_H-q_17,zoomCount_H-q_17,dblclickCount_H-q_17,resetCount_H-q_17,graph_S-q_17,type_S-q_17,S-q_17,correct_S-q_17,trueAnswer_S-q_17,editDist_S-q_17,time_S-q_17,hoverCount_S-q_17,panCount_S-q_17,zoomCount_S-q_17,dblclickCount_S-q_17,resetCount_S-q_17,graph_S-q_2,type_S-q_2,S-q_2,correct_S-q_2,trueAnswer_S-q_2,editDist_S-q_2,time_S-q_2,hoverCount_S-q_2,panCount_S-q_2,zoomCount_S-q_2,dblclickCount_S-q_2,resetCount_S-q_2,graph_S-q_4,type_S-q_4,S-q_4,correct_S-q_4,trueAnswer_S-q_4,editDist_S-q_4,time_S-q_4,hoverCount_S-q_4,panCount_S-q_4,zoomCount_S-q_4,dblclickCount_S-q_4,resetCount_S-q_4,graph_S-q_6,type_S-q_6,S-q_6,correct_S-q_6,trueAnswer_S-q_6,editDist_S-q_6,time_S-q_6,hoverCount_S-q_6,panCount_S-q_6,zoomCount_S-q_6,dblclickCount_S-q_6,resetCount_S-q_6,graph_S-q_7,type_S-q_7,S-q_7,correct_S-q_7,trueAnswer_S-q_7,editDist_S-q_7,time_S-q_7,hoverCount_S-q_7,panCount_S-q_7,zoomCount_S-q_7,dblclickCount_S-q_7,resetCount_S-q_7,graph_S-q_9,type_S-q_9,S-q_9,correct_S-q_9,trueAnswer_S-q_9,editDist_S-q_9,time_S-q_9,hoverCount_S-q_9,panCount_S-q_9,zoomCount_S-q_9,dblclickCount_S-q_9,resetCount_S-q_9,graph_E-q_11,type_E-q_11,E-q_11,correct_E-q_11,trueAnswer_E-q_11,editDist_E-q_11,time_E-q_11,hoverCount_E-q_11,panCount_E-q_11,zoomCount_E-q_11,dblclickCount_E-q_11,resetCount_E-q_11,graph_H-q_11,type_H-q_11,H-q_11,correct_H-q_11,trueAnswer_H-q_11,editDist_H-q_11,time_H-q_11,hoverCount_H-q_11,panCount_H-q_11,zoomCount_H-q_11,dblclickCount_H-q_11,resetCount_H-q_11,graph_S-q_11,type_S-q_11,S-q_11,correct_S-q_11,trueAnswer_S-q_11,editDist_S-q_11,time_S-q_11,hoverCount_S-q_11,panCount_S-q_11,zoomCount_S-q_11,dblclickCount_S-q_11,resetCount_S-q_11,graph_E-q_13,type_E-q_13,E-q_13,correct_E-q_13,trueAnswer_E-q_13,editDist_E-q_13,time_E-q_13,hoverCount_E-q_13,panCount_E-q_13,zoomCount_E-q_13,dblclickCount_E-q_13,resetCount_E-q_13,graph_H-q_13,type_H-q_13,H-q_13,correct_H-q_13,trueAnswer_H-q_13,editDist_H-q_13,time_H-q_13,hoverCount_H-q_13,panCount_H-q_13,zoomCount_H-q_13,dblclickCount_H-q_13,resetCount_H-q_13,graph_S-q_13,type_S-q_13,S-q_13,correct_S-q_13,trueAnswer_S-q_13,editDist_S-q_13,time_S-q_13,hoverCount_S-q_13,panCount_S-q_13,zoomCount_S-q_13,dblclickCount_S-q_13,resetCount_S-q_13,graph_E-q_15,type_E-q_15,E-q_15,correct_E-q_15,trueAnswer_E-q_15,editDist_E-q_15,time_E-q_15,hoverCount_E-q_15,panCount_E-q_15,zoomCount_E-q_15,dblclickCount_E-q_15,resetCount_E-q_15,graph_H-q_15,type_H-q_15,H-q_15,correct_H-q_15,trueAnswer_H-q_15,editDist_H-q_15,time_H-q_15,hoverCount_H-q_15,panCount_H-q_15,zoomCount_H-q_15,dblclickCount_H-q_15,resetCount_H-q_15,graph_S-q_15,type_S-q_15,S-q_15,correct_S-q_15,trueAnswer_S-q_15,editDist_S-q_15,time_S-q_15,hoverCount_S-q_15,panCount_S-q_15,zoomCount_S-q_15,dblclickCount_S-q_15,resetCount_S-q_15,graph_E-q_17,type_E-q_17,E-q_17,correct_E-q_17,trueAnswer_E-q_17,editDist_E-q_17,time_E-q_17,hoverCount_E-q_17,panCount_E-q_17,zoomCount_E-q_17,dblclickCount_E-q_17,resetCount_E-q_17,graph_H-q_17,type_H-q_17,H-q_17,correct_H-q_17,trueAnswer_H-q_17,editDist_H-q_17,time_H-q_17,hoverCount_H-q_17,panCount_H-q_17,zoomCount_H-q_17,dblclickCount_H-q_17,resetCount_H-q_17,graph_S-q_17,type_S-q_17,S-q_17,correct_S-q_17,trueAnswer_S-q_17,editDist_S-q_17,time_S-q_17,hoverCount_S-q_17,panCount_S-q_17,zoomCount_S-q_17,dblclickCount_S-q_17,resetCount_S-q_17
p_325,e_group_2,T3,option-4,1,option-4,1.0,7534,10,0,0,0,0,h_group_0,T3,option-2,1,option-2,1.0,13374,12,0,0,0,0,h_group_1,T3,option-3,0,option-2,0.6666666666666667,18071,20,0,0,0,0,e_group_0,T3,option-2,1,option-2,1.0,7240,6,0,0,0,0,h_group_2,T3,option-3,1,option-3,1.0,11492,15,0,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,7979,6,0,0,0,0,s_group_0,T3,option-3,0,option-2,0.6666666666666667,20936,9,1,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,11353,12,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,5864,7,0,0,0,0,s_group_1,T3,option-2,0,option-3,0.6666666666666667,44550,19,3,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,14549,18,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,6010,7,0,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,19986,6,2,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,18504,30,0,8,0,0,e_group_1,T3,option-3,1,option-3,1.0,10580,10,0,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,37166,17,2,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,11717,10,0,0,0,0,e_group_2,T3,option-4,1,option-4,1.0,25118,16,1,0,0,0,h_group_0,T3,option-3,1,option-3,1.0,11538,9,0,0,0,0,h_group_1,T3,option-4,1,option-4,1.0,14863,9,1,0,0,0,e_group_0,T3,option-1,0,option-3,0.33333333333333337,12308,1,0,0,0,0,h_group_2,T3,option-2,1,option-2,1.0,15513,8,0,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,7979,6,0,0,0,0,s_group_0,T3,option-3,0,option-2,0.6666666666666667,20936,9,1,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,11353,12,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,5864,7,0,0,0,0,s_group_1,T3,option-2,0,option-3,0.6666666666666667,44550,19,3,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,14549,18,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,6010,7,0,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,19986,6,2,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,18504,30,0,8,0,0,e_group_1,T3,option-3,1,option-3,1.0,10580,10,0,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,37166,17,2,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,11717,10,0,0,0,0,e_group_2,T3,option-2,1,option-2,1.0,14309,10,0,0,0,0,h_group_0,T3,option-3,1,option-3,1.0,8201,8,0,0,0,0,h_group_1,T3,option-2,1,option-2,1.0,14234,13,0,0,0,0,e_group_0,T3,option-2,1,option-2,1.0,21860,14,2,0,1,0,h_group_2,T3,option-3,1,option-3,1.0,16736,9,0,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,7979,6,0,0,0,0,s_group_0,T3,option-3,0,option-2,0.6666666666666667,20936,9,1,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,11353,12,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,5864,7,0,0,0,0,s_group_1,T3,option-2,0,option-3,0.6666666666666667,44550,19,3,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,14549,18,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,6010,7,0,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,19986,6,2,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,18504,30,0,8,0,0,e_group_1,T3,option-3,1,option-3,1.0,10580,10,0,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,37166,17,2,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,11717,10,0,0,0,0
p_336,e_group_2,T3,option-4,1,option-4,1.0,24773,17,0,0,0,0,h_group_0,T3,option-3,1,option-3,1.0,13736,7,0,0,0,0,h_group_1,T3,option-4,1,option-4,1.0,29578,24,0,0,0,0,e_group_0,T3,option-3,1,option-3,1.0,16884,4,0,0,0,0,h_group_2,T3,option-2,1,option-2,1.0,26871,15,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,76450,59,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,13640,8,1,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,12862,11,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,44768,35,0,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,27580,15,1,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,11955,7,0,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,7852,4,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,13790,6,2,8,0,0,s_group_2,T3,option-2,1,option-2,1.0,12147,9,0,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,10619,5,0,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,36943,18,2,0,0,0,e_group_1,T3,option-3,1,option-3,1.0,43580,30,0,0,0,0,e_group_2,T3,option-2,1,option-2,1.0,30622,21,2,0,0,0,h_group_0,T3,option-3,1,option-3,1.0,10465,5,0,2,0,0,h_group_1,T3,option-2,1,option-2,1.0,15622,6,1,8,0,0,e_group_0,T3,option-2,1,option-2,1.0,27791,7,2,0,0,0,h_group_2,T3,option-3,1,option-3,1.0,16677,12,2,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,76450,59,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,13640,8,1,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,12862,11,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,44768,35,0,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,27580,15,1,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,11955,7,0,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,7852,4,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,13790,6,2,8,0,0,s_group_2,T3,option-2,1,option-2,1.0,12147,9,0,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,10619,5,0,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,36943,18,2,0,0,0,e_group_1,T3,option-3,1,option-3,1.0,43580,30,0,0,0,0,e_group_2,T3,option-4,1,option-4,1.0,18141,34,0,0,0,0,h_group_0,T3,option-2,1,option-2,1.0,26045,31,0,0,0,0,h_group_1,T3,option-2,1,option-2,1.0,11412,11,0,0,0,0,e_group_0,T3,option-3,0,option-2,0.6666666666666667,14800,10,0,0,0,0,h_group_2,T3,option-3,1,option-3,1.0,11227,12,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,76450,59,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,13640,8,1,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,12862,11,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,44768,35,0,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,27580,15,1,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,11955,7,0,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,7852,4,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,13790,6,2,8,0,0,s_group_2,T3,option-2,1,option-2,1.0,12147,9,0,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,10619,5,0,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,36943,18,2,0,0,0,e_group_1,T3,option-3,1,option-3,1.0,43580,30,0,0,0,0
p_338,e_group_2,T3,option-2,1,option-2,1.0,12329,8,0,0,0,0,h_group_0,T3,option-3,1,option-3,1.0,8931,5,0,0,0,0,h_group_1,T3,option-2,1,option-2,1.0,11513,12,0,0,0,0,e_group_0,T3,option-2,1,option-2,1.0,16934,13,0,0,0,0,h_group_2,T3,option-3,1,option-3,1.0,14276,10,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,10477,10,0,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,13349,6,2,12,0,0,s_group_0,T3,option-2,1,option-2,1.0,41526,43,0,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,11621,10,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,7559,2,1,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,32245,36,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,10297,9,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,10597,5,2,5,0,0,s_group_2,T3,option-3,1,option-3,1.0,10859,7,0,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,11224,7,0,0,0,0,e_group_1,T3,option-3,1,option-3,1.0,28467,21,3,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,9323,5,0,0,0,0,e_group_2,T3,option-4,1,option-4,1.0,7928,7,0,4,0,0,h_group_0,T3,option-2,1,option-2,1.0,18633,11,4,0,0,0,h_group_1,T3,option-2,1,option-2,1.0,12284,6,1,0,0,0,e_group_0,T3,option-2,1,option-2,1.0,10943,6,1,0,0,0,h_group_2,T3,option-3,1,option-3,1.0,7369,5,1,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,10477,10,0,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,13349,6,2,12,0,0,s_group_0,T3,option-2,1,option-2,1.0,41526,43,0,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,11621,10,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,7559,2,1,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,32245,36,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,10297,9,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,10597,5,2,5,0,0,s_group_2,T3,option-3,1,option-3,1.0,10859,7,0,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,11224,7,0,0,0,0,e_group_1,T3,option-3,1,option-3,1.0,28467,21,3,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,9323,5,0,0,0,0,e_group_2,T3,option-4,1,option-4,1.0,20784,24,0,0,0,0,h_group_0,T3,option-3,1,option-3,1.0,12844,9,0,0,0,0,h_group_1,T3,option-4,1,option-4,1.0,13409,15,0,0,0,0,e_group_0,T3,option-3,1,option-3,1.0,6491,4,0,0,0,0,h_group_2,T3,option-2,1,option-2,1.0,10548,14,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,10477,10,0,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,13349,6,2,12,0,0,s_group_0,T3,option-2,1,option-2,1.0,41526,43,0,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,11621,10,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,7559,2,1,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,32245,36,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,10297,9,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,10597,5,2,5,0,0,s_group_2,T3,option-3,1,option-3,1.0,10859,7,0,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,11224,7,0,0,0,0,e_group_1,T3,option-3,1,option-3,1.0,28467,21,3,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,9323,5,0,0,0,0
p_339,e_group_2,T3,option-4,1,option-4,1.0,13673,11,0,0,0,0,h_group_0,T3,option-1,0,option-2,0.6666666666666667,53327,11,0,0,0,0,h_group_1,T3,option-2,1,option-2,1.0,35379,25,0,0,0,0,e_group_0,T3,option-2,1,option-2,1.0,8846,6,0,0,0,0,h_group_2,T3,option-3,1,option-3,1.0,10295,10,0,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,20105,13,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,24384,9,3,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,29878,12,2,0,1,0,s_group_1,T3,option-3,1,option-3,1.0,8554,5,0,0,0,0,s_group_1,T3,option-3,0,option-4,0.6666666666666667,13042,9,1,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,52641,47,3,0,1,0,s_group_2,T3,option-2,1,option-2,1.0,5541,0,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,17547,16,1,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,10642,3,0,0,0,0,e_group_1,T3,option-2,0,option-3,0.6666666666666667,19070,15,0,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,22331,11,6,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,26520,8,0,0,0,0,e_group_2,T3,option-3,0,option-2,0.6666666666666667,28299,22,1,0,0,0,h_group_0,T3,option-2,0,option-3,0.6666666666666667,6474,4,0,0,0,0,h_group_1,T3,option-2,1,option-2,1.0,9747,5,1,0,0,0,e_group_0,T3,option-1,0,option-2,0.6666666666666667,67330,8,2,0,0,0,h_group_2,T3,option-3,1,option-3,1.0,13444,6,1,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,20105,13,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,24384,9,3,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,29878,12,2,0,1,0,s_group_1,T3,option-3,1,option-3,1.0,8554,5,0,0,0,0,s_group_1,T3,option-3,0,option-4,0.6666666666666667,13042,9,1,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,52641,47,3,0,1,0,s_group_2,T3,option-2,1,option-2,1.0,5541,0,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,17547,16,1,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,10642,3,0,0,0,0,e_group_1,T3,option-2,0,option-3,0.6666666666666667,19070,15,0,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,22331,11,6,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,26520,8,0,0,0,0,e_group_2,T3,option-4,1,option-4,1.0,21846,49,0,0,0,0,h_group_0,T3,option-3,1,option-3,1.0,23590,12,0,0,0,0,h_group_1,T3,option-4,1,option-4,1.0,23758,18,0,0,0,0,e_group_0,T3,option-3,1,option-3,1.0,17600,12,0,0,0,0,h_group_2,T3,option-2,1,option-2,1.0,11347,7,0,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,20105,13,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,24384,9,3,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,29878,12,2,0,1,0,s_group_1,T3,option-3,1,option-3,1.0,8554,5,0,0,0,0,s_group_1,T3,option-3,0,option-4,0.6666666666666667,13042,9,1,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,52641,47,3,0,1,0,s_group_2,T3,option-2,1,option-2,1.0,5541,0,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,17547,16,1,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,10642,3,0,0,0,0,e_group_1,T3,option-2,0,option-3,0.6666666666666667,19070,15,0,0,0,0,e_group_1,T3,option-4,1,option-4,1.0,22331,11,6,0,0,0,e_group_1,T3,option-2,1,option-2,1.0,26520,8,0,0,0,0
