values,participants,groups
0.92,p_328,E
0.96,p_328,H
1.0,p_328,S
0.96,p_330,E
1.0,p_330,H
1.0,p_330,S
1.0,p_335,E
1.0,p_335,H
1.0,p_335,S
1.0,p_337,E
1.0,p_337,H
0.96,p_337,S
0.96,p_343,E
0.88,p_343,H
0.92,p_343,S
1.0,p_347,E
0.96,p_347,H
1.0,p_347,S
1.0,p_359,E
0.96,p_359,H
1.0,p_359,S
0.8,p_370,E
0.92,p_370,H
0.88,p_370,S
0.96,p_378,E
1.0,p_378,H
1.0,p_378,S
1.0,p_385,E
0.96,p_385,H
0.8,p_385,S
