values,participants,groups
0.56,p_329,E
0.4,p_329,H
0.32,p_329,S
0.88,p_342,E
0.6,p_342,H
0.6,p_342,S
0.64,p_349,E
0.6,p_349,H
0.72,p_349,S
0.76,p_363,E
0.92,p_363,H
0.4,p_363,S
0.56,p_369,E
0.52,p_369,H
0.56,p_369,S
