,q_group,totalTime,graph_E-q_0,type_E-q_0,E-q_0,correct_E-q_0,trueAnswer_E-q_0,editDist_E-q_0,time_E-q_0,hoverCount_E-q_0,panCount_E-q_0,zoomCount_E-q_0,dblclickCount_E-q_0,resetCount_E-q_0,graph_E-q_1,type_E-q_1,E-q_1,correct_E-q_1,trueAnswer_E-q_1,editDist_E-q_1,time_E-q_1,hoverCount_E-q_1,panCount_E-q_1,zoomCount_E-q_1,dblclickCount_E-q_1,resetCount_E-q_1,graph_E-q_2,type_E-q_2,E-q_2,correct_E-q_2,trueAnswer_E-q_2,editDist_E-q_2,time_E-q_2,hoverCount_E-q_2,panCount_E-q_2,zoomCount_E-q_2,dblclickCount_E-q_2,resetCount_E-q_2,graph_E-q_3,type_E-q_3,E-q_3,correct_E-q_3,trueAnswer_E-q_3,editDist_E-q_3,time_E-q_3,hoverCount_E-q_3,panCount_E-q_3,zoomCount_E-q_3,dblclickCount_E-q_3,resetCount_E-q_3,graph_E-q_4,type_E-q_4,E-q_4,correct_E-q_4,trueAnswer_E-q_4,editDist_E-q_4,time_E-q_4,hoverCount_E-q_4,panCount_E-q_4,zoomCount_E-q_4,dblclickCount_E-q_4,resetCount_E-q_4,graph_E-q_5,type_E-q_5,E-q_5,correct_E-q_5,trueAnswer_E-q_5,editDist_E-q_5,time_E-q_5,hoverCount_E-q_5,panCount_E-q_5,zoomCount_E-q_5,dblclickCount_E-q_5,resetCount_E-q_5,graph_E-q_6,type_E-q_6,E-q_6,correct_E-q_6,trueAnswer_E-q_6,editDist_E-q_6,time_E-q_6,hoverCount_E-q_6,panCount_E-q_6,zoomCount_E-q_6,dblclickCount_E-q_6,resetCount_E-q_6,graph_E-q_7,type_E-q_7,E-q_7,correct_E-q_7,trueAnswer_E-q_7,editDist_E-q_7,time_E-q_7,hoverCount_E-q_7,panCount_E-q_7,zoomCount_E-q_7,dblclickCount_E-q_7,resetCount_E-q_7,graph_E-q_8,type_E-q_8,E-q_8,correct_E-q_8,trueAnswer_E-q_8,editDist_E-q_8,time_E-q_8,hoverCount_E-q_8,panCount_E-q_8,zoomCount_E-q_8,dblclickCount_E-q_8,resetCount_E-q_8,graph_E-q_9,type_E-q_9,E-q_9,correct_E-q_9,trueAnswer_E-q_9,editDist_E-q_9,time_E-q_9,hoverCount_E-q_9,panCount_E-q_9,zoomCount_E-q_9,dblclickCount_E-q_9,resetCount_E-q_9,graph_E-q_10,type_E-q_10,E-q_10,correct_E-q_10,trueAnswer_E-q_10,editDist_E-q_10,time_E-q_10,hoverCount_E-q_10,panCount_E-q_10,zoomCount_E-q_10,dblclickCount_E-q_10,resetCount_E-q_10,graph_E-q_11,type_E-q_11,E-q_11,correct_E-q_11,trueAnswer_E-q_11,editDist_E-q_11,time_E-q_11,hoverCount_E-q_11,panCount_E-q_11,zoomCount_E-q_11,dblclickCount_E-q_11,resetCount_E-q_11,graph_E-q_12,type_E-q_12,E-q_12,correct_E-q_12,trueAnswer_E-q_12,editDist_E-q_12,time_E-q_12,hoverCount_E-q_12,panCount_E-q_12,zoomCount_E-q_12,dblclickCount_E-q_12,resetCount_E-q_12,graph_E-q_13,type_E-q_13,E-q_13,correct_E-q_13,trueAnswer_E-q_13,editDist_E-q_13,time_E-q_13,hoverCount_E-q_13,panCount_E-q_13,zoomCount_E-q_13,dblclickCount_E-q_13,resetCount_E-q_13,graph_E-q_14,type_E-q_14,E-q_14,correct_E-q_14,trueAnswer_E-q_14,editDist_E-q_14,time_E-q_14,hoverCount_E-q_14,panCount_E-q_14,zoomCount_E-q_14,dblclickCount_E-q_14,resetCount_E-q_14,graph_E-q_15,type_E-q_15,E-q_15,correct_E-q_15,trueAnswer_E-q_15,editDist_E-q_15,time_E-q_15,hoverCount_E-q_15,panCount_E-q_15,zoomCount_E-q_15,dblclickCount_E-q_15,resetCount_E-q_15,graph_E-q_16,type_E-q_16,E-q_16,correct_E-q_16,trueAnswer_E-q_16,editDist_E-q_16,time_E-q_16,hoverCount_E-q_16,panCount_E-q_16,zoomCount_E-q_16,dblclickCount_E-q_16,resetCount_E-q_16,graph_E-q_17,type_E-q_17,E-q_17,correct_E-q_17,trueAnswer_E-q_17,editDist_E-q_17,time_E-q_17,hoverCount_E-q_17,panCount_E-q_17,zoomCount_E-q_17,dblclickCount_E-q_17,resetCount_E-q_17,graph_H-q_0,type_H-q_0,H-q_0,correct_H-q_0,trueAnswer_H-q_0,editDist_H-q_0,time_H-q_0,hoverCount_H-q_0,panCount_H-q_0,zoomCount_H-q_0,dblclickCount_H-q_0,resetCount_H-q_0,graph_H-q_1,type_H-q_1,H-q_1,correct_H-q_1,trueAnswer_H-q_1,editDist_H-q_1,time_H-q_1,hoverCount_H-q_1,panCount_H-q_1,zoomCount_H-q_1,dblclickCount_H-q_1,resetCount_H-q_1,graph_H-q_2,type_H-q_2,H-q_2,correct_H-q_2,trueAnswer_H-q_2,editDist_H-q_2,time_H-q_2,hoverCount_H-q_2,panCount_H-q_2,zoomCount_H-q_2,dblclickCount_H-q_2,resetCount_H-q_2,graph_H-q_3,type_H-q_3,H-q_3,correct_H-q_3,trueAnswer_H-q_3,editDist_H-q_3,time_H-q_3,hoverCount_H-q_3,panCount_H-q_3,zoomCount_H-q_3,dblclickCount_H-q_3,resetCount_H-q_3,graph_H-q_4,type_H-q_4,H-q_4,correct_H-q_4,trueAnswer_H-q_4,editDist_H-q_4,time_H-q_4,hoverCount_H-q_4,panCount_H-q_4,zoomCount_H-q_4,dblclickCount_H-q_4,resetCount_H-q_4,graph_H-q_5,type_H-q_5,H-q_5,correct_H-q_5,trueAnswer_H-q_5,editDist_H-q_5,time_H-q_5,hoverCount_H-q_5,panCount_H-q_5,zoomCount_H-q_5,dblclickCount_H-q_5,resetCount_H-q_5,graph_H-q_6,type_H-q_6,H-q_6,correct_H-q_6,trueAnswer_H-q_6,editDist_H-q_6,time_H-q_6,hoverCount_H-q_6,panCount_H-q_6,zoomCount_H-q_6,dblclickCount_H-q_6,resetCount_H-q_6,graph_H-q_7,type_H-q_7,H-q_7,correct_H-q_7,trueAnswer_H-q_7,editDist_H-q_7,time_H-q_7,hoverCount_H-q_7,panCount_H-q_7,zoomCount_H-q_7,dblclickCount_H-q_7,resetCount_H-q_7,graph_H-q_8,type_H-q_8,H-q_8,correct_H-q_8,trueAnswer_H-q_8,editDist_H-q_8,time_H-q_8,hoverCount_H-q_8,panCount_H-q_8,zoomCount_H-q_8,dblclickCount_H-q_8,resetCount_H-q_8,graph_H-q_9,type_H-q_9,H-q_9,correct_H-q_9,trueAnswer_H-q_9,editDist_H-q_9,time_H-q_9,hoverCount_H-q_9,panCount_H-q_9,zoomCount_H-q_9,dblclickCount_H-q_9,resetCount_H-q_9,graph_H-q_10,type_H-q_10,H-q_10,correct_H-q_10,trueAnswer_H-q_10,editDist_H-q_10,time_H-q_10,hoverCount_H-q_10,panCount_H-q_10,zoomCount_H-q_10,dblclickCount_H-q_10,resetCount_H-q_10,graph_H-q_11,type_H-q_11,H-q_11,correct_H-q_11,trueAnswer_H-q_11,editDist_H-q_11,time_H-q_11,hoverCount_H-q_11,panCount_H-q_11,zoomCount_H-q_11,dblclickCount_H-q_11,resetCount_H-q_11,graph_H-q_12,type_H-q_12,H-q_12,correct_H-q_12,trueAnswer_H-q_12,editDist_H-q_12,time_H-q_12,hoverCount_H-q_12,panCount_H-q_12,zoomCount_H-q_12,dblclickCount_H-q_12,resetCount_H-q_12,graph_H-q_13,type_H-q_13,H-q_13,correct_H-q_13,trueAnswer_H-q_13,editDist_H-q_13,time_H-q_13,hoverCount_H-q_13,panCount_H-q_13,zoomCount_H-q_13,dblclickCount_H-q_13,resetCount_H-q_13,graph_H-q_14,type_H-q_14,H-q_14,correct_H-q_14,trueAnswer_H-q_14,editDist_H-q_14,time_H-q_14,hoverCount_H-q_14,panCount_H-q_14,zoomCount_H-q_14,dblclickCount_H-q_14,resetCount_H-q_14,graph_H-q_15,type_H-q_15,H-q_15,correct_H-q_15,trueAnswer_H-q_15,editDist_H-q_15,time_H-q_15,hoverCount_H-q_15,panCount_H-q_15,zoomCount_H-q_15,dblclickCount_H-q_15,resetCount_H-q_15,graph_H-q_16,type_H-q_16,H-q_16,correct_H-q_16,trueAnswer_H-q_16,editDist_H-q_16,time_H-q_16,hoverCount_H-q_16,panCount_H-q_16,zoomCount_H-q_16,dblclickCount_H-q_16,resetCount_H-q_16,graph_H-q_17,type_H-q_17,H-q_17,correct_H-q_17,trueAnswer_H-q_17,editDist_H-q_17,time_H-q_17,hoverCount_H-q_17,panCount_H-q_17,zoomCount_H-q_17,dblclickCount_H-q_17,resetCount_H-q_17,graph_S-q_0,type_S-q_0,S-q_0,correct_S-q_0,trueAnswer_S-q_0,editDist_S-q_0,time_S-q_0,hoverCount_S-q_0,panCount_S-q_0,zoomCount_S-q_0,dblclickCount_S-q_0,resetCount_S-q_0,graph_S-q_1,type_S-q_1,S-q_1,correct_S-q_1,trueAnswer_S-q_1,editDist_S-q_1,time_S-q_1,hoverCount_S-q_1,panCount_S-q_1,zoomCount_S-q_1,dblclickCount_S-q_1,resetCount_S-q_1,graph_S-q_2,type_S-q_2,S-q_2,correct_S-q_2,trueAnswer_S-q_2,editDist_S-q_2,time_S-q_2,hoverCount_S-q_2,panCount_S-q_2,zoomCount_S-q_2,dblclickCount_S-q_2,resetCount_S-q_2,graph_S-q_3,type_S-q_3,S-q_3,correct_S-q_3,trueAnswer_S-q_3,editDist_S-q_3,time_S-q_3,hoverCount_S-q_3,panCount_S-q_3,zoomCount_S-q_3,dblclickCount_S-q_3,resetCount_S-q_3,graph_S-q_4,type_S-q_4,S-q_4,correct_S-q_4,trueAnswer_S-q_4,editDist_S-q_4,time_S-q_4,hoverCount_S-q_4,panCount_S-q_4,zoomCount_S-q_4,dblclickCount_S-q_4,resetCount_S-q_4,graph_S-q_5,type_S-q_5,S-q_5,correct_S-q_5,trueAnswer_S-q_5,editDist_S-q_5,time_S-q_5,hoverCount_S-q_5,panCount_S-q_5,zoomCount_S-q_5,dblclickCount_S-q_5,resetCount_S-q_5,graph_S-q_6,type_S-q_6,S-q_6,correct_S-q_6,trueAnswer_S-q_6,editDist_S-q_6,time_S-q_6,hoverCount_S-q_6,panCount_S-q_6,zoomCount_S-q_6,dblclickCount_S-q_6,resetCount_S-q_6,graph_S-q_7,type_S-q_7,S-q_7,correct_S-q_7,trueAnswer_S-q_7,editDist_S-q_7,time_S-q_7,hoverCount_S-q_7,panCount_S-q_7,zoomCount_S-q_7,dblclickCount_S-q_7,resetCount_S-q_7,graph_S-q_8,type_S-q_8,S-q_8,correct_S-q_8,trueAnswer_S-q_8,editDist_S-q_8,time_S-q_8,hoverCount_S-q_8,panCount_S-q_8,zoomCount_S-q_8,dblclickCount_S-q_8,resetCount_S-q_8,graph_S-q_9,type_S-q_9,S-q_9,correct_S-q_9,trueAnswer_S-q_9,editDist_S-q_9,time_S-q_9,hoverCount_S-q_9,panCount_S-q_9,zoomCount_S-q_9,dblclickCount_S-q_9,resetCount_S-q_9,graph_S-q_10,type_S-q_10,S-q_10,correct_S-q_10,trueAnswer_S-q_10,editDist_S-q_10,time_S-q_10,hoverCount_S-q_10,panCount_S-q_10,zoomCount_S-q_10,dblclickCount_S-q_10,resetCount_S-q_10,graph_S-q_11,type_S-q_11,S-q_11,correct_S-q_11,trueAnswer_S-q_11,editDist_S-q_11,time_S-q_11,hoverCount_S-q_11,panCount_S-q_11,zoomCount_S-q_11,dblclickCount_S-q_11,resetCount_S-q_11,graph_S-q_12,type_S-q_12,S-q_12,correct_S-q_12,trueAnswer_S-q_12,editDist_S-q_12,time_S-q_12,hoverCount_S-q_12,panCount_S-q_12,zoomCount_S-q_12,dblclickCount_S-q_12,resetCount_S-q_12,graph_S-q_13,type_S-q_13,S-q_13,correct_S-q_13,trueAnswer_S-q_13,editDist_S-q_13,time_S-q_13,hoverCount_S-q_13,panCount_S-q_13,zoomCount_S-q_13,dblclickCount_S-q_13,resetCount_S-q_13,graph_S-q_14,type_S-q_14,S-q_14,correct_S-q_14,trueAnswer_S-q_14,editDist_S-q_14,time_S-q_14,hoverCount_S-q_14,panCount_S-q_14,zoomCount_S-q_14,dblclickCount_S-q_14,resetCount_S-q_14,graph_S-q_15,type_S-q_15,S-q_15,correct_S-q_15,trueAnswer_S-q_15,editDist_S-q_15,time_S-q_15,hoverCount_S-q_15,panCount_S-q_15,zoomCount_S-q_15,dblclickCount_S-q_15,resetCount_S-q_15,graph_S-q_16,type_S-q_16,S-q_16,correct_S-q_16,trueAnswer_S-q_16,editDist_S-q_16,time_S-q_16,hoverCount_S-q_16,panCount_S-q_16,zoomCount_S-q_16,dblclickCount_S-q_16,resetCount_S-q_16,graph_S-q_17,type_S-q_17,S-q_17,correct_S-q_17,trueAnswer_S-q_17,editDist_S-q_17,time_S-q_17,hoverCount_S-q_17,panCount_S-q_17,zoomCount_S-q_17,dblclickCount_S-q_17,resetCount_S-q_17,likert_E_lq-0,likert_E_lq-1,likert_E_lq-9,likert_E_lq-2,likert_E_lq-3,likert_E_lq-4,likert_E_lq-5,likert_E_lq-6,likert_E_lq-7,likert_E_lq-8,likert_H_lq-0,likert_H_lq-1,likert_H_lq-9,likert_H_lq-2,likert_H_lq-3,likert_H_lq-4,likert_H_lq-5,likert_H_lq-6,likert_H_lq-7,likert_H_lq-8,likert_S_lq-0,likert_S_lq-1,likert_S_lq-9,likert_S_lq-2,likert_S_lq-3,likert_S_lq-4,likert_S_lq-5,likert_S_lq-6,likert_S_lq-7,likert_S_lq-8,feedback-fq5,feedback-fq6,feedback-fq7,feedback-fq8,feedback-fq9,feedback-fq1,feedback-fq2,feedback-fq4
p_325,0,25.2,e_group_0,T1,option-2,1,option-2,1.0,15377,10,0,0,0,0,e_group_2,T1,option-2,1,option-2,1.0,14364,9,0,0,0,0,e_group_2,T3,option-4,1,option-4,1.0,7534,10,0,0,0,0,h_group_0,T1,option-2,1,option-2,1.0,23933,15,0,0,0,0,h_group_0,T3,option-2,1,option-2,1.0,13374,12,0,0,0,0,h_group_1,T1,option-2,1,option-2,1.0,30188,25,0,0,0,0,h_group_1,T3,option-3,0,option-2,0.6666666666666667,18071,20,0,0,0,0,e_group_0,T3,option-2,1,option-2,1.0,7240,6,0,0,0,0,h_group_2,T1,option-2,1,option-2,1.0,8559,5,0,0,0,0,h_group_2,T3,option-3,1,option-3,1.0,11492,15,0,0,0,0,s_group_0,T1,option-2,1,option-2,1.0,22624,17,0,0,0,0,s_group_0,T3,option-4,1,option-4,1.0,7979,6,0,0,0,0,s_group_1,T1,option-2,1,option-2,1.0,7473,4,0,0,0,0,s_group_1,T3,option-3,1,option-3,1.0,5864,7,0,0,0,0,s_group_2,T1,option-2,1,option-2,1.0,10002,12,0,0,0,0,s_group_2,T3,option-2,1,option-2,1.0,6010,7,0,0,0,0,e_group_1,T1,option-2,1,option-2,1.0,20053,13,0,0,0,0,e_group_1,T3,option-3,1,option-3,1.0,10580,10,0,0,0,0,e_group_0,T1,option-2,1,option-2,1.0,32653,13,1,0,0,0,e_group_2,T1,option-2,1,option-2,1.0,36148,22,1,0,0,0,e_group_2,T3,option-4,1,option-4,1.0,25118,16,1,0,0,0,h_group_0,T1,option-2,1,option-2,1.0,14038,10,1,0,0,0,h_group_0,T3,option-3,1,option-3,1.0,11538,9,0,0,0,0,h_group_1,T1,option-2,1,option-2,1.0,15256,5,1,0,0,0,h_group_1,T3,option-4,1,option-4,1.0,14863,9,1,0,0,0,e_group_0,T3,option-1,0,option-3,0.33333333333333337,12308,1,0,0,0,0,h_group_2,T1,option-2,1,option-2,1.0,17211,16,0,0,0,0,h_group_2,T3,option-2,1,option-2,1.0,15513,8,0,0,0,0,s_group_0,T1,option-2,1,option-2,1.0,18889,8,1,0,0,0,s_group_0,T3,option-3,0,option-2,0.6666666666666667,20936,9,1,0,0,0,s_group_1,T1,option-3,1,option-3,1.0,27036,11,1,0,0,0,s_group_1,T3,option-2,0,option-3,0.6666666666666667,44550,19,3,0,0,0,s_group_2,T1,option-2,1,option-2,1.0,13627,9,1,0,0,0,s_group_2,T3,option-3,1,option-3,1.0,19986,6,2,0,0,0,e_group_1,T1,option-3,1,option-3,1.0,57170,4,3,26,0,0,e_group_1,T3,option-2,1,option-2,1.0,37166,17,2,0,0,0,e_group_0,T1,option-2,1,option-2,1.0,27592,18,2,0,1,0,e_group_2,T1,option-2,1,option-2,1.0,34934,64,0,0,0,0,e_group_2,T3,option-2,1,option-2,1.0,14309,10,0,0,0,0,h_group_0,T1,option-3,1,option-3,1.0,23130,16,0,0,0,0,h_group_0,T3,option-3,1,option-3,1.0,8201,8,0,0,0,0,h_group_1,T1,option-2,1,option-2,1.0,8408,4,0,0,0,0,h_group_1,T3,option-2,1,option-2,1.0,14234,13,0,0,0,0,e_group_0,T3,option-2,1,option-2,1.0,21860,14,2,0,1,0,h_group_2,T1,option-3,1,option-3,1.0,15055,17,0,0,0,0,h_group_2,T3,option-3,1,option-3,1.0,16736,9,0,0,0,0,s_group_0,T1,option-2,1,option-2,1.0,30182,17,0,0,0,0,s_group_0,T3,option-2,1,option-2,1.0,11353,12,0,0,0,0,s_group_1,T1,option-2,1,option-2,1.0,10972,6,0,0,0,0,s_group_1,T3,option-4,1,option-4,1.0,14549,18,0,0,0,0,s_group_2,T1,option-2,1,option-2,1.0,10981,7,4,0,2,0,s_group_2,T3,option-2,1,option-2,1.0,18504,30,0,8,0,0,e_group_1,T1,option-2,1,option-2,1.0,20034,19,2,0,1,0,e_group_1,T3,option-4,1,option-4,1.0,11717,10,0,0,0,0,5,5,5,5,5,5,5,5,3,5,2,4,1,4,5,5,3,5,3,2,4,4,4,5,4,4,5,5,3,4,3,2,1,2,3,hovering over nodes to see where to go next when counting length between nodes. trying to count carefully,no,"i hated the first style. the globe and flat styles were comparable, but i would never want to use the first one"
p_328,1,32.2,e_group_1,T5,option-2,1,option-2,1.0,53538,2,0,0,0,0,e_group_2,T2,option-1,1,option-1,1.0,396276,16,0,0,0,0,e_group_2,T5,option-2,1,option-2,1.0,25074,12,0,0,0,0,h_group_0,T2,option-4,1,option-4,1.0,15893,3,0,0,0,0,e_group_0,T2,option-4,1,option-4,1.0,30364,9,0,0,0,0,h_group_0,T5,option-1,1,option-1,1.0,16702,2,0,0,0,0,h_group_1,T2,option-1,1,option-1,1.0,20122,6,0,0,0,0,h_group_1,T5,option-1,1,option-1,1.0,17740,6,0,0,0,0,h_group_2,T2,option-1,1,option-1,1.0,9651,5,0,0,0,0,h_group_2,T5,option-1,1,option-1,1.0,10230,5,0,0,0,0,s_group_0,T2,option-3,1,option-3,1.0,13532,7,0,0,0,0,s_group_0,T5,option-2,0,option-3,0.6666666666666667,29468,10,0,0,0,0,s_group_1,T2,option-2,1,option-2,1.0,13760,7,0,0,0,0,s_group_1,T5,option-4,0,option-1,0.0,26486,13,0,0,0,0,s_group_2,T2,option-1,1,option-1,1.0,11089,10,0,0,0,0,e_group_0,T5,option-2,1,option-2,1.0,12076,4,0,0,0,0,s_group_2,T5,option-1,1,option-1,1.0,11192,7,0,0,0,0,e_group_1,T2,option-2,1,option-2,1.0,34904,17,0,0,0,0,e_group_1,T5,option-2,1,option-2,1.0,29417,8,4,6,0,0,e_group_2,T2,option-3,1,option-3,1.0,10145,14,2,6,1,0,e_group_2,T5,option-3,1,option-3,1.0,20243,9,3,17,0,0,h_group_0,T2,option-4,1,option-4,1.0,11873,8,2,0,1,0,e_group_0,T2,option-1,1,option-1,1.0,11958,5,1,0,0,0,h_group_0,T5,option-3,1,option-3,1.0,14590,12,3,0,1,0,h_group_1,T2,option-2,1,option-2,1.0,9630,6,1,2,0,0,h_group_1,T5,option-3,0,option-1,0.33333333333333337,28283,14,4,2,1,0,h_group_2,T2,option-1,1,option-1,1.0,8107,8,2,0,1,0,h_group_2,T5,option-1,1,option-1,1.0,12534,11,3,0,1,0,s_group_0,T2,option-2,1,option-2,1.0,16086,22,0,0,0,0,s_group_0,T5,option-2,1,option-2,1.0,12719,11,2,0,1,0,s_group_1,T2,option-1,1,option-1,1.0,6716,3,2,0,1,0,s_group_1,T5,option-2,1,option-2,1.0,17882,9,3,5,1,0,s_group_2,T2,option-1,1,option-1,1.0,6866,5,0,3,0,0,e_group_0,T5,option-3,0,option-4,0.6666666666666667,28801,13,3,0,1,0,s_group_2,T5,option-2,1,option-2,1.0,24609,9,7,30,1,1,e_group_1,T2,option-1,1,option-1,1.0,14148,7,3,0,1,0,e_group_1,T5,option-2,0,option-3,0.6666666666666667,13981,6,0,0,0,0,e_group_2,T2,option-1,1,option-1,1.0,14462,10,0,0,0,0,e_group_2,T5,option-1,0,option-2,0.6666666666666667,15950,26,0,1,0,0,h_group_0,T2,option-2,1,option-2,1.0,25370,12,0,6,0,0,e_group_0,T2,option-4,1,option-4,1.0,12306,9,0,0,0,0,h_group_0,T5,option-3,1,option-3,1.0,51905,36,0,10,0,0,h_group_1,T2,option-2,1,option-2,1.0,18475,17,2,0,0,0,h_group_1,T5,option-1,1,option-1,1.0,28958,45,0,5,0,0,h_group_2,T2,option-1,1,option-1,1.0,8413,8,0,4,0,0,h_group_2,T5,option-1,1,option-1,1.0,14189,13,0,0,0,0,s_group_0,T2,option-1,1,option-1,1.0,12785,4,0,0,0,0,s_group_0,T5,option-4,1,option-4,1.0,8584,3,0,0,0,0,s_group_1,T2,option-4,1,option-4,1.0,20102,22,0,2,0,0,s_group_1,T5,option-4,1,option-4,1.0,16114,17,0,15,0,0,s_group_2,T2,option-1,1,option-1,1.0,10309,9,0,1,0,0,e_group_0,T5,option-4,1,option-4,1.0,26920,12,0,0,0,0,s_group_2,T5,option-1,1,option-1,1.0,13476,8,0,9,0,0,e_group_1,T2,option-3,1,option-3,1.0,10244,10,0,0,0,0,4,4,4,4,4,5,3,5,3,4,4,4,4,4,5,4,5,5,4,4,3,4,3,4,5,4,3,5,3,3,5,1,2,2,2,"The hover ability was most valuable for all three visualization techniques, both allowing me to count numbers of edges and nodes (I'm assuming each pair of nodes has at most one edge between them). Quickly moving the mouse between two nodes was a good way to discover the intersection of their neighbors.",No,"The second visualization technique was particularly frustrating because in some circumstances it started the view with much of the graph hidden, including the ""highlighted"" nodes. In practice it would make sense for a visualization technique like this to start with the highlighted nodes (or at least the center of the graph) visible for the user."
p_329,2,24.533333333333335,e_group_1,T6,option-3,0,option-2,0.6666666666666667,6331,5,0,0,0,0,e_group_2,T4,option-3,1,option-3,1.0,26561,70,0,0,0,0,e_group_2,T6,option-4,0,option-3,0.6666666666666667,14940,28,0,0,0,0,h_group_0,T4,option-1,1,option-1,1.0,9130,16,0,0,0,0,h_group_0,T6,option-3,0,option-2,0.6666666666666667,30645,22,0,0,0,0,h_group_1,T4,option-2,0,option-4,0.33333333333333337,21020,23,0,0,0,0,h_group_1,T6,option-3,1,option-3,1.0,14101,10,0,0,0,0,h_group_2,T4,option-2,0,option-1,0.6666666666666667,41401,93,2,0,1,0,h_group_2,T6,option-2,1,option-2,1.0,14431,14,0,0,0,0,s_group_0,T4,option-1,1,option-1,1.0,16452,37,0,0,0,0,e_group_0,T4,option-1,1,option-1,1.0,22614,16,0,0,0,0,s_group_0,T6,option-3,1,option-3,1.0,20239,22,4,0,1,0,s_group_1,T4,option-1,1,option-1,1.0,43268,41,0,0,0,0,s_group_1,T6,option-3,1,option-3,1.0,13857,16,1,0,0,0,s_group_2,T4,option-2,0,option-1,0.6666666666666667,26185,55,0,0,0,0,s_group_2,T6,option-2,1,option-2,1.0,7324,14,0,0,0,0,e_group_0,T6,option-3,0,option-2,0.6666666666666667,13412,11,0,0,0,0,e_group_1,T4,option-3,0,option-2,0.6666666666666667,10152,13,0,0,0,0,e_group_1,T6,option-3,1,option-3,1.0,34594,18,2,8,0,0,e_group_2,T4,option-2,1,option-2,1.0,15306,1,1,0,0,0,e_group_2,T6,option-3,1,option-3,1.0,94731,59,11,19,2,0,h_group_0,T4,option-2,1,option-2,1.0,29509,7,8,22,0,0,h_group_0,T6,option-2,1,option-2,1.0,61606,17,20,24,0,0,h_group_1,T4,option-1,1,option-1,1.0,28069,6,7,0,0,0,h_group_1,T6,option-4,0,option-3,0.6666666666666667,26698,23,2,2,0,0,h_group_2,T4,option-1,0,option-2,0.6666666666666667,21986,5,4,0,0,0,h_group_2,T6,option-3,1,option-3,1.0,16174,7,5,0,2,0,s_group_0,T4,option-1,0,option-2,0.6666666666666667,20233,2,3,0,0,0,e_group_0,T4,option-1,1,option-1,1.0,9539,1,2,0,0,0,s_group_0,T6,option-2,0,option-1,0.6666666666666667,13514,5,5,0,0,0,s_group_1,T4,option-1,0,option-2,0.6666666666666667,26512,13,3,0,0,0,s_group_1,T6,option-3,1,option-3,1.0,12536,7,4,0,0,0,s_group_2,T4,option-2,0,option-3,0.6666666666666667,25969,2,4,0,0,0,s_group_2,T6,option-3,1,option-3,1.0,66572,18,4,0,0,0,e_group_0,T6,option-3,1,option-3,1.0,35224,22,24,0,8,0,e_group_1,T4,option-2,0,option-3,0.6666666666666667,46804,10,16,0,0,0,e_group_1,T6,option-3,0,option-2,0.6666666666666667,4894,4,0,0,0,0,e_group_2,T4,option-3,0,option-2,0.6666666666666667,7411,12,0,0,0,0,e_group_2,T6,option-3,0,option-2,0.6666666666666667,8930,16,0,0,0,0,h_group_0,T4,option-2,1,option-2,1.0,2948,1,0,0,0,0,h_group_0,T6,option-2,1,option-2,1.0,10413,26,0,0,0,0,h_group_1,T4,option-2,0,option-1,0.6666666666666667,7544,14,0,0,0,0,h_group_1,T6,option-2,1,option-2,1.0,8953,12,0,0,0,0,h_group_2,T4,option-2,1,option-2,1.0,6121,13,0,0,0,0,h_group_2,T6,option-3,1,option-3,1.0,15778,20,0,5,0,0,s_group_0,T4,option-2,1,option-2,1.0,4494,1,0,0,0,0,e_group_0,T4,option-2,0,option-1,0.6666666666666667,43499,2,0,0,0,0,s_group_0,T6,option-3,1,option-3,1.0,8676,8,0,0,0,0,s_group_1,T4,option-3,0,option-2,0.6666666666666667,11801,26,0,0,0,0,s_group_1,T6,option-4,0,option-3,0.6666666666666667,28677,54,12,0,6,0,s_group_2,T4,option-3,1,option-3,1.0,11745,13,0,0,0,0,s_group_2,T6,option-1,0,option-2,0.6666666666666667,10738,23,0,0,0,0,e_group_0,T6,option-2,0,option-1,0.6666666666666667,6720,4,0,0,0,0,e_group_1,T4,option-2,0,option-3,0.6666666666666667,9258,14,2,0,1,0,4,4,4,2,2,4,2,5,3,3,4,2,4,2,5,4,2,4,2,4,2,2,2,2,2,4,2,4,3,1,4,1,1,4,2,,,
