,q_group,totalTime,type_E-q_0,E-q_0,correct_E-q_0,time_E-q_0,hoverCount_E-q_0,panCount_E-q_0,zoomCount_E-q_0,dblclickCount_E-q_0,resetCount_E-q_0,type_E-q_1,E-q_1,correct_E-q_1,time_E-q_1,hoverCount_E-q_1,panCount_E-q_1,zoomCount_E-q_1,dblclickCount_E-q_1,resetCount_E-q_1,type_E-q_2,E-q_2,correct_E-q_2,time_E-q_2,hoverCount_E-q_2,panCount_E-q_2,zoomCount_E-q_2,dblclickCount_E-q_2,resetCount_E-q_2,type_E-q_3,E-q_3,correct_E-q_3,time_E-q_3,hoverCount_E-q_3,panCount_E-q_3,zoomCount_E-q_3,dblclickCount_E-q_3,resetCount_E-q_3,type_E-q_4,E-q_4,correct_E-q_4,time_E-q_4,hoverCount_E-q_4,panCount_E-q_4,zoomCount_E-q_4,dblclickCount_E-q_4,resetCount_E-q_4,type_E-q_5,E-q_5,correct_E-q_5,time_E-q_5,hoverCount_E-q_5,panCount_E-q_5,zoomCount_E-q_5,dblclickCount_E-q_5,resetCount_E-q_5,type_E-q_6,E-q_6,correct_E-q_6,time_E-q_6,hoverCount_E-q_6,panCount_E-q_6,zoomCount_E-q_6,dblclickCount_E-q_6,resetCount_E-q_6,type_E-q_7,E-q_7,correct_E-q_7,time_E-q_7,hoverCount_E-q_7,panCount_E-q_7,zoomCount_E-q_7,dblclickCount_E-q_7,resetCount_E-q_7,type_E-q_8,E-q_8,correct_E-q_8,time_E-q_8,hoverCount_E-q_8,panCount_E-q_8,zoomCount_E-q_8,dblclickCount_E-q_8,resetCount_E-q_8,type_E-q_9,E-q_9,correct_E-q_9,time_E-q_9,hoverCount_E-q_9,panCount_E-q_9,zoomCount_E-q_9,dblclickCount_E-q_9,resetCount_E-q_9,type_E-q_10,E-q_10,correct_E-q_10,time_E-q_10,hoverCount_E-q_10,panCount_E-q_10,zoomCount_E-q_10,dblclickCount_E-q_10,resetCount_E-q_10,type_E-q_11,E-q_11,correct_E-q_11,time_E-q_11,hoverCount_E-q_11,panCount_E-q_11,zoomCount_E-q_11,dblclickCount_E-q_11,resetCount_E-q_11,type_E-q_12,E-q_12,correct_E-q_12,time_E-q_12,hoverCount_E-q_12,panCount_E-q_12,zoomCount_E-q_12,dblclickCount_E-q_12,resetCount_E-q_12,type_E-q_13,E-q_13,correct_E-q_13,time_E-q_13,hoverCount_E-q_13,panCount_E-q_13,zoomCount_E-q_13,dblclickCount_E-q_13,resetCount_E-q_13,type_E-q_14,E-q_14,correct_E-q_14,time_E-q_14,hoverCount_E-q_14,panCount_E-q_14,zoomCount_E-q_14,dblclickCount_E-q_14,resetCount_E-q_14,type_E-q_15,E-q_15,correct_E-q_15,time_E-q_15,hoverCount_E-q_15,panCount_E-q_15,zoomCount_E-q_15,dblclickCount_E-q_15,resetCount_E-q_15,type_E-q_16,E-q_16,correct_E-q_16,time_E-q_16,hoverCount_E-q_16,panCount_E-q_16,zoomCount_E-q_16,dblclickCount_E-q_16,resetCount_E-q_16,type_E-q_17,E-q_17,correct_E-q_17,time_E-q_17,hoverCount_E-q_17,panCount_E-q_17,zoomCount_E-q_17,dblclickCount_E-q_17,resetCount_E-q_17,type_H-q_0,H-q_0,correct_H-q_0,time_H-q_0,hoverCount_H-q_0,panCount_H-q_0,zoomCount_H-q_0,dblclickCount_H-q_0,resetCount_H-q_0,type_H-q_1,H-q_1,correct_H-q_1,time_H-q_1,hoverCount_H-q_1,panCount_H-q_1,zoomCount_H-q_1,dblclickCount_H-q_1,resetCount_H-q_1,type_H-q_2,H-q_2,correct_H-q_2,time_H-q_2,hoverCount_H-q_2,panCount_H-q_2,zoomCount_H-q_2,dblclickCount_H-q_2,resetCount_H-q_2,type_H-q_3,H-q_3,correct_H-q_3,time_H-q_3,hoverCount_H-q_3,panCount_H-q_3,zoomCount_H-q_3,dblclickCount_H-q_3,resetCount_H-q_3,type_H-q_4,H-q_4,correct_H-q_4,time_H-q_4,hoverCount_H-q_4,panCount_H-q_4,zoomCount_H-q_4,dblclickCount_H-q_4,resetCount_H-q_4,type_H-q_5,H-q_5,correct_H-q_5,time_H-q_5,hoverCount_H-q_5,panCount_H-q_5,zoomCount_H-q_5,dblclickCount_H-q_5,resetCount_H-q_5,type_H-q_6,H-q_6,correct_H-q_6,time_H-q_6,hoverCount_H-q_6,panCount_H-q_6,zoomCount_H-q_6,dblclickCount_H-q_6,resetCount_H-q_6,type_H-q_7,H-q_7,correct_H-q_7,time_H-q_7,hoverCount_H-q_7,panCount_H-q_7,zoomCount_H-q_7,dblclickCount_H-q_7,resetCount_H-q_7,type_H-q_8,H-q_8,correct_H-q_8,time_H-q_8,hoverCount_H-q_8,panCount_H-q_8,zoomCount_H-q_8,dblclickCount_H-q_8,resetCount_H-q_8,type_H-q_9,H-q_9,correct_H-q_9,time_H-q_9,hoverCount_H-q_9,panCount_H-q_9,zoomCount_H-q_9,dblclickCount_H-q_9,resetCount_H-q_9,type_H-q_10,H-q_10,correct_H-q_10,time_H-q_10,hoverCount_H-q_10,panCount_H-q_10,zoomCount_H-q_10,dblclickCount_H-q_10,resetCount_H-q_10,type_H-q_11,H-q_11,correct_H-q_11,time_H-q_11,hoverCount_H-q_11,panCount_H-q_11,zoomCount_H-q_11,dblclickCount_H-q_11,resetCount_H-q_11,type_H-q_12,H-q_12,correct_H-q_12,time_H-q_12,hoverCount_H-q_12,panCount_H-q_12,zoomCount_H-q_12,dblclickCount_H-q_12,resetCount_H-q_12,type_H-q_13,H-q_13,correct_H-q_13,time_H-q_13,hoverCount_H-q_13,panCount_H-q_13,zoomCount_H-q_13,dblclickCount_H-q_13,resetCount_H-q_13,type_H-q_14,H-q_14,correct_H-q_14,time_H-q_14,hoverCount_H-q_14,panCount_H-q_14,zoomCount_H-q_14,dblclickCount_H-q_14,resetCount_H-q_14,type_H-q_15,H-q_15,correct_H-q_15,time_H-q_15,hoverCount_H-q_15,panCount_H-q_15,zoomCount_H-q_15,dblclickCount_H-q_15,resetCount_H-q_15,type_H-q_16,H-q_16,correct_H-q_16,time_H-q_16,hoverCount_H-q_16,panCount_H-q_16,zoomCount_H-q_16,dblclickCount_H-q_16,resetCount_H-q_16,type_H-q_17,H-q_17,correct_H-q_17,time_H-q_17,hoverCount_H-q_17,panCount_H-q_17,zoomCount_H-q_17,dblclickCount_H-q_17,resetCount_H-q_17,type_S-q_0,S-q_0,correct_S-q_0,time_S-q_0,hoverCount_S-q_0,panCount_S-q_0,zoomCount_S-q_0,dblclickCount_S-q_0,resetCount_S-q_0,type_S-q_1,S-q_1,correct_S-q_1,time_S-q_1,hoverCount_S-q_1,panCount_S-q_1,zoomCount_S-q_1,dblclickCount_S-q_1,resetCount_S-q_1,type_S-q_2,S-q_2,correct_S-q_2,time_S-q_2,hoverCount_S-q_2,panCount_S-q_2,zoomCount_S-q_2,dblclickCount_S-q_2,resetCount_S-q_2,type_S-q_3,S-q_3,correct_S-q_3,time_S-q_3,hoverCount_S-q_3,panCount_S-q_3,zoomCount_S-q_3,dblclickCount_S-q_3,resetCount_S-q_3,type_S-q_4,S-q_4,correct_S-q_4,time_S-q_4,hoverCount_S-q_4,panCount_S-q_4,zoomCount_S-q_4,dblclickCount_S-q_4,resetCount_S-q_4,type_S-q_5,S-q_5,correct_S-q_5,time_S-q_5,hoverCount_S-q_5,panCount_S-q_5,zoomCount_S-q_5,dblclickCount_S-q_5,resetCount_S-q_5,type_S-q_6,S-q_6,correct_S-q_6,time_S-q_6,hoverCount_S-q_6,panCount_S-q_6,zoomCount_S-q_6,dblclickCount_S-q_6,resetCount_S-q_6,type_S-q_7,S-q_7,correct_S-q_7,time_S-q_7,hoverCount_S-q_7,panCount_S-q_7,zoomCount_S-q_7,dblclickCount_S-q_7,resetCount_S-q_7,type_S-q_8,S-q_8,correct_S-q_8,time_S-q_8,hoverCount_S-q_8,panCount_S-q_8,zoomCount_S-q_8,dblclickCount_S-q_8,resetCount_S-q_8,type_S-q_9,S-q_9,correct_S-q_9,time_S-q_9,hoverCount_S-q_9,panCount_S-q_9,zoomCount_S-q_9,dblclickCount_S-q_9,resetCount_S-q_9,type_S-q_10,S-q_10,correct_S-q_10,time_S-q_10,hoverCount_S-q_10,panCount_S-q_10,zoomCount_S-q_10,dblclickCount_S-q_10,resetCount_S-q_10,type_S-q_11,S-q_11,correct_S-q_11,time_S-q_11,hoverCount_S-q_11,panCount_S-q_11,zoomCount_S-q_11,dblclickCount_S-q_11,resetCount_S-q_11,type_S-q_12,S-q_12,correct_S-q_12,time_S-q_12,hoverCount_S-q_12,panCount_S-q_12,zoomCount_S-q_12,dblclickCount_S-q_12,resetCount_S-q_12,type_S-q_13,S-q_13,correct_S-q_13,time_S-q_13,hoverCount_S-q_13,panCount_S-q_13,zoomCount_S-q_13,dblclickCount_S-q_13,resetCount_S-q_13,type_S-q_14,S-q_14,correct_S-q_14,time_S-q_14,hoverCount_S-q_14,panCount_S-q_14,zoomCount_S-q_14,dblclickCount_S-q_14,resetCount_S-q_14,type_S-q_15,S-q_15,correct_S-q_15,time_S-q_15,hoverCount_S-q_15,panCount_S-q_15,zoomCount_S-q_15,dblclickCount_S-q_15,resetCount_S-q_15,type_S-q_16,S-q_16,correct_S-q_16,time_S-q_16,hoverCount_S-q_16,panCount_S-q_16,zoomCount_S-q_16,dblclickCount_S-q_16,resetCount_S-q_16,type_S-q_17,S-q_17,correct_S-q_17,time_S-q_17,hoverCount_S-q_17,panCount_S-q_17,zoomCount_S-q_17,dblclickCount_S-q_17,resetCount_S-q_17,feedback-fq5,feedback-fq6,feedback-fq7,feedback-fq8,feedback-fq9,feedback-fq1,feedback-fq2,feedback-fq4
p_325,0,25.2,T1,option-2,1,15377,10,0,0,0,0,T1,option-2,1,14364,9,0,0,0,0,T3,option-4,1,7534,10,0,0,0,0,T1,option-2,1,23933,15,0,0,0,0,T3,option-2,1,13374,12,0,0,0,0,T1,option-2,1,30188,25,0,0,0,0,T3,option-3,0,18071,20,0,0,0,0,T3,option-2,1,7240,6,0,0,0,0,T1,option-2,1,8559,5,0,0,0,0,T3,option-3,1,11492,15,0,0,0,0,T1,option-2,1,22624,17,0,0,0,0,T3,option-4,1,7979,6,0,0,0,0,T1,option-2,1,7473,4,0,0,0,0,T3,option-3,1,5864,7,0,0,0,0,T1,option-2,1,10002,12,0,0,0,0,T3,option-2,1,6010,7,0,0,0,0,T1,option-2,1,20053,13,0,0,0,0,T3,option-3,1,10580,10,0,0,0,0,T1,option-2,1,32653,13,1,0,0,0,T1,option-2,1,36148,22,1,0,0,0,T3,option-4,1,25118,16,1,0,0,0,T1,option-2,1,14038,10,1,0,0,0,T3,option-3,1,11538,9,0,0,0,0,T1,option-2,1,15256,5,1,0,0,0,T3,option-4,1,14863,9,1,0,0,0,T3,option-1,0,12308,1,0,0,0,0,T1,option-2,1,17211,16,0,0,0,0,T3,option-2,1,15513,8,0,0,0,0,T1,option-2,1,18889,8,1,0,0,0,T3,option-3,0,20936,9,1,0,0,0,T1,option-3,1,27036,11,1,0,0,0,T3,option-2,0,44550,19,3,0,0,0,T1,option-2,1,13627,9,1,0,0,0,T3,option-3,1,19986,6,2,0,0,0,T1,option-3,1,57170,4,3,26,0,0,T3,option-2,1,37166,17,2,0,0,0,T1,option-2,1,27592,18,2,0,1,0,T1,option-2,1,34934,64,0,0,0,0,T3,option-2,1,14309,10,0,0,0,0,T1,option-3,1,23130,16,0,0,0,0,T3,option-3,1,8201,8,0,0,0,0,T1,option-2,1,8408,4,0,0,0,0,T3,option-2,1,14234,13,0,0,0,0,T3,option-2,1,21860,14,2,0,1,0,T1,option-3,1,15055,17,0,0,0,0,T3,option-3,1,16736,9,0,0,0,0,T1,option-2,1,30182,17,0,0,0,0,T3,option-2,1,11353,12,0,0,0,0,T1,option-2,1,10972,6,0,0,0,0,T3,option-4,1,14549,18,0,0,0,0,T1,option-2,1,10981,7,4,0,2,0,T3,option-2,1,18504,30,0,8,0,0,T1,option-2,1,20034,19,2,0,1,0,T3,option-4,1,11717,10,0,0,0,0,3,2,1,2,3,hovering over nodes to see where to go next when counting length between nodes. trying to count carefully,no,"i hated the first style. the globe and flat styles were comparable, but i would never want to use the first one"
p_328,1,32.2,T5,option-2,1,53538,2,0,0,0,0,T2,option-1,1,396276,16,0,0,0,0,T5,option-2,1,25074,12,0,0,0,0,T2,option-4,1,15893,3,0,0,0,0,T2,option-4,1,30364,9,0,0,0,0,T5,option-1,1,16702,2,0,0,0,0,T2,option-1,1,20122,6,0,0,0,0,T5,option-1,1,17740,6,0,0,0,0,T2,option-1,1,9651,5,0,0,0,0,T5,option-1,1,10230,5,0,0,0,0,T2,option-3,1,13532,7,0,0,0,0,T5,option-2,0,29468,10,0,0,0,0,T2,option-2,1,13760,7,0,0,0,0,T5,option-4,0,26486,13,0,0,0,0,T2,option-1,1,11089,10,0,0,0,0,T5,option-2,1,12076,4,0,0,0,0,T5,option-1,1,11192,7,0,0,0,0,T2,option-2,1,34904,17,0,0,0,0,T5,option-2,1,29417,8,4,6,0,0,T2,option-3,1,10145,14,2,6,1,0,T5,option-3,1,20243,9,3,17,0,0,T2,option-4,1,11873,8,2,0,1,0,T2,option-1,1,11958,5,1,0,0,0,T5,option-3,1,14590,12,3,0,1,0,T2,option-2,1,9630,6,1,2,0,0,T5,option-3,0,28283,14,4,2,1,0,T2,option-1,1,8107,8,2,0,1,0,T5,option-1,1,12534,11,3,0,1,0,T2,option-2,1,16086,22,0,0,0,0,T5,option-2,1,12719,11,2,0,1,0,T2,option-1,1,6716,3,2,0,1,0,T5,option-2,1,17882,9,3,5,1,0,T2,option-1,1,6866,5,0,3,0,0,T5,option-3,0,28801,13,3,0,1,0,T5,option-2,1,24609,9,7,30,1,1,T2,option-1,1,14148,7,3,0,1,0,T5,option-2,0,13981,6,0,0,0,0,T2,option-1,1,14462,10,0,0,0,0,T5,option-1,0,15950,26,0,1,0,0,T2,option-2,1,25370,12,0,6,0,0,T2,option-4,1,12306,9,0,0,0,0,T5,option-3,1,51905,36,0,10,0,0,T2,option-2,1,18475,17,2,0,0,0,T5,option-1,1,28958,45,0,5,0,0,T2,option-1,1,8413,8,0,4,0,0,T5,option-1,1,14189,13,0,0,0,0,T2,option-1,1,12785,4,0,0,0,0,T5,option-4,1,8584,3,0,0,0,0,T2,option-4,1,20102,22,0,2,0,0,T5,option-4,1,16114,17,0,15,0,0,T2,option-1,1,10309,9,0,1,0,0,T5,option-4,1,26920,12,0,0,0,0,T5,option-1,1,13476,8,0,9,0,0,T2,option-3,1,10244,10,0,0,0,0,5,1,2,2,2,"The hover ability was most valuable for all three visualization techniques, both allowing me to count numbers of edges and nodes (I'm assuming each pair of nodes has at most one edge between them). Quickly moving the mouse between two nodes was a good way to discover the intersection of their neighbors.",No,"The second visualization technique was particularly frustrating because in some circumstances it started the view with much of the graph hidden, including the ""highlighted"" nodes. In practice it would make sense for a visualization technique like this to start with the highlighted nodes (or at least the center of the graph) visible for the user."
p_329,2,24.533333333333335,T6,option-3,0,6331,5,0,0,0,0,T4,option-3,1,26561,70,0,0,0,0,T6,option-4,0,14940,28,0,0,0,0,T4,option-1,1,9130,16,0,0,0,0,T6,option-3,0,30645,22,0,0,0,0,T4,option-2,0,21020,23,0,0,0,0,T6,option-3,1,14101,10,0,0,0,0,T4,option-2,0,41401,93,2,0,1,0,T6,option-2,1,14431,14,0,0,0,0,T4,option-1,1,16452,37,0,0,0,0,T4,option-1,1,22614,16,0,0,0,0,T6,option-3,1,20239,22,4,0,1,0,T4,option-1,1,43268,41,0,0,0,0,T6,option-3,1,13857,16,1,0,0,0,T4,option-2,0,26185,55,0,0,0,0,T6,option-2,1,7324,14,0,0,0,0,T6,option-3,0,13412,11,0,0,0,0,T4,option-3,0,10152,13,0,0,0,0,T6,option-3,1,34594,18,2,8,0,0,T4,option-2,1,15306,1,1,0,0,0,T6,option-3,1,94731,59,11,19,2,0,T4,option-2,1,29509,7,8,22,0,0,T6,option-2,1,61606,17,20,24,0,0,T4,option-1,1,28069,6,7,0,0,0,T6,option-4,0,26698,23,2,2,0,0,T4,option-1,0,21986,5,4,0,0,0,T6,option-3,1,16174,7,5,0,2,0,T4,option-1,0,20233,2,3,0,0,0,T4,option-1,1,9539,1,2,0,0,0,T6,option-2,0,13514,5,5,0,0,0,T4,option-1,0,26512,13,3,0,0,0,T6,option-3,1,12536,7,4,0,0,0,T4,option-2,0,25969,2,4,0,0,0,T6,option-3,1,66572,18,4,0,0,0,T6,option-3,1,35224,22,24,0,8,0,T4,option-2,0,46804,10,16,0,0,0,T6,option-3,0,4894,4,0,0,0,0,T4,option-3,0,7411,12,0,0,0,0,T6,option-3,0,8930,16,0,0,0,0,T4,option-2,1,2948,1,0,0,0,0,T6,option-2,1,10413,26,0,0,0,0,T4,option-2,0,7544,14,0,0,0,0,T6,option-2,1,8953,12,0,0,0,0,T4,option-2,1,6121,13,0,0,0,0,T6,option-3,1,15778,20,0,5,0,0,T4,option-2,1,4494,1,0,0,0,0,T4,option-2,0,43499,2,0,0,0,0,T6,option-3,1,8676,8,0,0,0,0,T4,option-3,0,11801,26,0,0,0,0,T6,option-4,0,28677,54,12,0,6,0,T4,option-3,1,11745,13,0,0,0,0,T6,option-1,0,10738,23,0,0,0,0,T6,option-2,0,6720,4,0,0,0,0,T4,option-2,0,9258,14,2,0,1,0,4,1,1,4,2,,,
p_330,1,28.033333333333335,T5,option-2,1,25511,6,0,0,0,0,T2,option-1,1,14556,7,0,0,0,0,T5,option-2,1,20156,10,0,0,0,0,T2,option-4,1,42990,18,0,0,0,0,T2,option-4,1,21301,19,0,0,0,0,T5,option-1,1,92092,17,0,0,0,0,T2,option-1,1,18176,4,0,0,0,0,T5,option-1,1,32665,11,0,0,0,0,T2,option-1,1,7736,6,0,0,0,0,T5,option-1,1,17518,8,0,0,0,0,T2,option-3,1,24897,19,0,0,0,0,T5,option-3,1,15142,5,0,0,0,0,T2,option-2,1,15909,38,0,0,0,0,T5,option-4,0,82743,18,1,0,0,0,T2,option-1,1,8520,5,0,0,0,0,T5,option-2,1,14399,4,0,0,0,0,T5,option-1,1,12754,10,0,0,0,0,T2,option-2,1,10180,7,0,0,0,0,T5,option-3,1,19775,6,2,0,0,0,T2,option-1,1,19369,25,1,4,0,0,T5,option-2,1,33481,12,5,11,0,0,T2,option-2,1,13449,7,7,0,0,0,T2,option-4,1,11937,13,0,0,0,0,T5,option-3,1,69400,28,3,0,0,0,T2,option-2,1,21514,11,0,0,0,0,T5,option-1,1,33650,19,1,0,0,0,T2,option-1,1,5957,3,1,0,0,0,T5,option-1,1,10763,9,1,0,0,0,T2,option-1,1,5687,3,0,0,0,0,T5,option-4,1,13065,5,2,0,0,0,T2,option-4,1,10457,9,0,0,0,0,T5,option-4,1,17887,5,2,0,0,0,T2,option-1,1,13965,5,4,0,1,0,T5,option-4,1,34150,5,1,0,0,0,T5,option-1,1,24981,9,5,0,0,0,T2,option-3,1,10628,6,1,0,0,0,T5,option-2,1,21789,7,0,0,0,0,T2,option-3,1,8986,19,0,0,0,0,T5,option-3,1,12931,19,0,0,0,0,T2,option-4,1,10037,6,0,0,0,0,T2,option-1,1,5307,2,0,0,0,0,T5,option-3,1,24973,17,0,0,0,0,T2,option-2,1,9856,10,0,0,0,0,T5,option-1,1,25659,11,0,0,0,0,T2,option-1,1,18368,16,0,0,0,0,T5,option-1,1,12943,14,0,0,0,0,T2,option-2,1,9205,8,0,0,0,0,T5,option-2,1,17837,6,0,0,0,0,T2,option-1,1,8001,7,0,0,0,0,T5,option-2,1,21120,13,0,0,0,0,T2,option-1,1,12497,16,0,0,0,0,T5,option-4,1,31010,10,0,0,0,0,T5,option-2,1,18016,17,0,10,0,0,T2,option-1,1,7145,10,0,0,0,0,2,1,1,2,2,I highlighted and then counted each node's connections for the frequency questions and then altered highlighting nodes for shared neighbor questions.,Not really,
p_335,1,31.8,T5,option-3,1,18258,14,0,0,0,0,T2,option-1,1,15404,21,0,0,0,0,T5,option-2,1,18887,13,0,0,0,0,T2,option-2,1,16048,11,0,0,0,0,T2,option-4,1,8819,8,0,0,0,0,T5,option-3,1,83953,41,0,0,0,0,T2,option-2,1,25160,24,0,0,0,0,T5,option-1,1,13538,12,0,0,0,0,T2,option-1,1,8102,5,0,0,0,0,T5,option-1,1,13156,13,0,0,0,0,T2,option-1,1,6779,8,0,0,0,0,T5,option-4,1,10602,7,0,0,0,0,T2,option-4,1,12292,15,0,0,0,0,T5,option-4,1,15778,8,0,0,0,0,T2,option-1,1,5941,8,0,0,0,0,T5,option-4,1,28603,6,0,0,0,0,T5,option-1,1,9847,12,0,0,0,0,T2,option-3,1,6585,8,0,0,0,0,T5,option-2,1,31520,10,2,0,0,0,T2,option-1,1,18040,13,4,7,0,0,T5,option-2,1,25592,7,2,6,0,0,T2,option-4,1,25129,13,0,0,0,0,T2,option-4,1,23858,22,1,0,0,0,T5,option-1,1,42354,12,1,0,0,0,T2,option-1,1,28684,24,2,0,0,0,T5,option-1,1,91335,44,2,12,0,0,T2,option-1,1,25035,13,3,0,0,0,T5,option-1,1,60457,26,3,0,0,0,T2,option-3,1,34682,19,5,7,0,0,T5,option-3,1,63794,24,4,0,0,0,T2,option-2,1,17624,18,1,0,0,0,T5,option-1,1,108683,65,5,60,0,0,T2,option-1,1,7435,5,1,0,0,0,T5,option-2,1,22328,3,1,0,0,0,T5,option-1,1,10671,8,1,0,0,0,T2,option-2,1,14110,9,1,0,0,0,T5,option-2,1,17128,9,0,0,0,0,T2,option-3,1,17824,33,0,0,0,0,T5,option-3,1,18319,20,0,7,0,0,T2,option-4,1,10952,9,0,4,0,0,T2,option-1,1,6693,6,0,0,0,0,T5,option-2,0,23639,16,0,0,0,0,T2,option-2,1,12630,23,0,0,0,0,T5,option-1,1,15372,7,0,0,0,0,T2,option-1,1,4789,8,0,0,0,0,T5,option-1,1,13266,16,0,0,0,0,T2,option-2,1,12698,15,0,3,0,0,T5,option-2,1,12871,10,0,0,0,0,T2,option-1,1,8006,16,0,0,0,0,T5,option-2,1,13060,32,0,0,0,0,T2,option-1,1,12096,42,0,19,0,0,T5,option-4,1,22812,9,0,0,0,0,T5,option-2,1,10432,11,0,5,0,0,T2,option-1,1,7740,9,0,0,0,0,2,1,1,2,1,"Click teeth while counting to have have rhythm to refer to if I lost track of count, find if over half had matching values for frequency questions, flipping between shared neighbors rapidly to better see shared neighbors, counting ORANGE nodes first since the lines got thicker but node did not change color when hovering over them/if connected to a node","Struggled at first with the ORANGE nodes connected to one another since the line would get thicker, but was hard to see if the web of connections crossed the connecting line between two ORANGE nodes. Found a strategy (stated in previous box) to resolve this issue.","The tower shield shape was my favorite shape, but the square shaped connections were easiest to read."
p_336,0,31.533333333333335,T1,option-2,1,34102,21,0,0,0,0,T1,option-2,1,51235,18,0,0,0,0,T3,option-4,1,24773,17,0,0,0,0,T1,option-2,1,15777,6,0,0,0,0,T3,option-3,1,13736,7,0,0,0,0,T1,option-2,1,12517,7,0,0,0,0,T3,option-4,1,29578,24,0,0,0,0,T3,option-3,1,16884,4,0,0,0,0,T1,option-1,0,38573,23,0,0,0,0,T3,option-2,1,26871,15,0,0,0,0,T1,option-1,0,35589,7,0,0,0,0,T3,option-2,1,76450,59,0,0,0,0,T1,option-2,0,31938,12,0,0,0,0,T3,option-3,1,44768,35,0,0,0,0,T1,option-2,1,10436,10,0,0,0,0,T3,option-3,1,7852,4,0,0,0,0,T1,option-3,1,15418,7,0,0,0,0,T3,option-2,1,10619,5,0,0,0,0,T1,option-2,1,68156,22,2,0,0,0,T1,option-2,1,73433,22,3,0,0,0,T3,option-2,1,30622,21,2,0,0,0,T1,option-3,1,34015,13,7,7,0,0,T3,option-3,1,10465,5,0,2,0,0,T1,option-2,1,15211,7,3,0,0,0,T3,option-2,1,15622,6,1,8,0,0,T3,option-2,1,27791,7,2,0,0,0,T1,option-3,1,18200,11,3,0,0,0,T3,option-3,1,16677,12,2,0,0,0,T1,option-2,1,50256,22,1,0,0,0,T3,option-2,1,13640,8,1,0,0,0,T1,option-2,1,11939,3,3,0,0,0,T3,option-4,1,27580,15,1,0,0,0,T1,option-2,1,13982,6,3,10,0,0,T3,option-2,1,13790,6,2,8,0,0,T1,option-2,1,33680,9,1,0,0,0,T3,option-4,1,36943,18,2,0,0,0,T1,option-2,1,25702,10,0,0,0,0,T1,option-2,1,35905,41,0,0,0,0,T3,option-4,1,18141,34,0,0,0,0,T1,option-2,1,29377,19,0,0,0,0,T3,option-2,1,26045,31,0,0,0,0,T1,option-2,1,23126,16,0,0,0,0,T3,option-2,1,11412,11,0,0,0,0,T3,option-3,0,14800,10,0,0,0,0,T1,option-2,1,10438,7,0,0,0,0,T3,option-3,1,11227,12,0,0,0,0,T1,option-2,1,43679,44,1,0,1,0,T3,option-4,1,12862,11,0,0,0,0,T1,option-2,1,17925,6,0,0,0,0,T3,option-3,1,11955,7,0,0,0,0,T1,option-2,1,10031,14,0,0,0,0,T3,option-2,1,12147,9,0,0,0,0,T1,option-2,1,36806,32,0,0,0,0,T3,option-3,1,43580,30,0,0,0,0,3,1,1,3,2,,,
